6170," 732 N Judd Pkwy E Fuquay Varina, NC",$2.07 ,Murphy Express #8644,-78.53552575,35.61740657
6171," 12889 Us Highway 70 W Clayton, NC",$2.08 ,Murphy Usa #6938,-78.77965549,35.59427152
6172," 11590 Us Highway 70 W Clayton, NC",$2.08 ,T Mart Clayton,-78.49696384,35.66515492
6173," 1900 Us Highway 70 E Garner, NC",$2.08 ,Circle K #3479,-78.47276448,35.65339049
6174," 2808 Us Highway 70 E Clayton, NC",$2.08 ,Speedway #6959,-78.54996919,35.68744384
6175," 4993 Nc Highway 42 W Garner, NC",$2.08 ,Murphy Express #8549,-78.51992173,35.67564514
6176," 218 W Lakewood Ave Durham, NC",$2.90 ,Lakewood Bp,-78.555614,35.6111031
6177," 1108 W Chapel Hill St Durham, NC",$2.90 ,University Market,-78.63436666,35.78782893
6178," 803 E Geer St Durham, NC",$2.26 ,Speedway #6971,-78.65092656,35.78838372
6179," 1251 University Dr Durham, NC",$2.95 ,Family Fare #255,-78.6420079,35.79248174
6180," 308 S Alston Ave Durham, NC",$2.65 ,Family Fare #120,-78.63703223,35.76373502
6181," 2108 Avondale Dr Durham, NC",$2.20 ,I 85 Bp Food Shop,-78.6459439,35.80322213
6182," 1922 W Main St Durham, NC",$2.66 ,Family Fare #450,-78.64586698,35.80352867
6183," 801 Broad St Durham, NC",$2.66 ,Family Fare #215,-78.62578237,35.79929696
6184," 2110 N Roxboro St Durham, NC",$2.20 ,Family Fare #196,-78.64900693,35.75855189
6185," 2211 N Roxboro St Durham, NC",$2.20 ,Family Fare,-78.61302107,35.77977276
6186," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.66199615,35.76028744
6187," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.50751717,35.97509341
6188," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.82105952,35.8094927
6189," 940 Us 64 Hwy W Apex, NC",$2.12 ,Kroger Fuel Center,-78.53414358,35.94832642
6190," 3211 Apex Pkwy Apex, NC",$2.13 ,Murphy Usa,-78.53552575,35.61740657
6191," 4010 Convenience Ln Cary, NC",$2.16 ,Sheetz #555,-78.77965549,35.59427152
6192," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.49696384,35.66515492
6193," 2616 Nc Highway 56 Creedmoor, NC",$2.16 ,Corner Grocery,-78.47276448,35.65339049
6194," 101 S Main St Creedmoor, NC",$2.16 ,Family Fare,-78.54996919,35.68744384
6195," 3511 Hillsborough Rd Durham, NC",$2.16 ,Family Fare #455,-78.51992173,35.67564514
6196," 218 W Lakewood Ave Durham, NC",$2.90 ,Lakewood Bp,-78.555614,35.6111031
6197," 1108 W Chapel Hill St Durham, NC",$2.90 ,University Market,-78.63436666,35.78782893
6198," 1251 University Dr Durham, NC",$2.95 ,Family Fare #255,-78.65092656,35.78838372
6199," 308 S Alston Ave Durham, NC",$2.65 ,Family Fare #120,-78.6420079,35.79248174
6200," 803 E Geer St Durham, NC",$2.26 ,Speedway #6971,-78.63703223,35.76373502
6201," 2108 Avondale Dr Durham, NC",$2.20 ,I 85 Bp Food Shop,-78.6459439,35.80322213
6202," 1922 W Main St Durham, NC",$2.66 ,Family Fare #450,-78.64586698,35.80352867
6203," 801 Broad St Durham, NC",$2.66 ,Family Fare #215,-78.62578237,35.79929696
6204," 2110 N Roxboro St Durham, NC",$2.20 ,Family Fare #196,-78.64900693,35.75855189
6205," 2211 N Roxboro St Durham, NC",$2.20 ,Family Fare,-78.61302107,35.77977276
6206," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.66199615,35.76028744
6207," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.50751717,35.97509341
6208," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.82105952,35.8094927
6209," 940 Us 64 Hwy W Apex, NC",$2.12 ,Kroger Fuel Center,-78.53414358,35.94832642
6210," 3211 Apex Pkwy Apex, NC",$2.13 ,Murphy Usa,-78.53552575,35.61740657
6211," 4010 Convenience Ln Cary, NC",$2.16 ,Sheetz #555,-78.77965549,35.59427152
6212," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.49696384,35.66515492
6213," 2616 Nc Highway 56 Creedmoor, NC",$2.16 ,Corner Grocery,-78.47276448,35.65339049
6214," 101 S Main St Creedmoor, NC",$2.16 ,Family Fare,-78.54996919,35.68744384
6215," 3511 Hillsborough Rd Durham, NC",$2.16 ,Family Fare #455,-78.51992173,35.67564514
6216," 1529 S Miami Blvd Durham, NC",$2.20 ,Family Fare #115,-78.555614,35.6111031
6217," 3801 Wake Forest Rd Durham, NC",$2.70 ,Circus Food,-78.63436666,35.78782893
6218," 1805 S Miami Blvd Durham, NC",$2.56 ,Tommys Mini Mart,-78.65092656,35.78838372
6219," 5021 Wake Forest Rd Durham, NC",$2.26 ,Kellys Quick Mart,-78.6420079,35.79248174
6220," 5108 Wake Forest Rd Durham, NC",$2.56 ,Rose Mart #205,-78.63703223,35.76373502
6221," 3406 Highway 70 E Durham, NC",$2.26 ,Circle K,-78.6459439,35.80322213
6222," 2007 Presidential Dr Durham, NC",$2.20 ,Quality Mart #43,-78.64586698,35.80352867
6223," 2406 Holloway St Durham, NC",$2.26 ,Family Fare #315,-78.62578237,35.79929696
6224," 2301 Holloway St Durham, NC",$2.26 ,Kangaroo Express,-78.64900693,35.75855189
6225," 3021 S Miami Blvd Durham, NC",$2.20 ,Sheetz #398,-78.61302107,35.77977276
6226," 1895 South Franklin St Wake Forest, NC",$1.97 ,Sheetz #505,-78.66199615,35.76028744
6227," 11460 Royall Cotton Rd Wake Forest, NC",$1.99 ,Sam's Club #6976,-78.50751717,35.97509341
6228," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.82105952,35.8094927
6229," 2120 S Main St Wake Forest, NC",$2.00 ,Murphy Usa #7085,-78.53414358,35.94832642
6230," 4520 Fayetteville Rd Raleigh, NC",$2.09 ,Murphy Express #8724,-78.53552575,35.61740657
6231," 802 Purser Dr Raleigh, NC",$2.10 ,Resco 1,-78.77965549,35.59427152
6232," 2570 S Wilmington St Raleigh, NC",$2.10 ,Family Fare #420,-78.49696384,35.66515492
6233," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.47276448,35.65339049
6234," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.54996919,35.68744384
6235," 1470 Us Highway 70 W Garner, NC",$2.10 ,Speedway #6984,-78.51992173,35.67564514
6236," 3615 N Roxboro St Durham, NC",$3.10 ,Bragtown Shell,-78.555614,35.6111031
6237," 2211 N Roxboro St Durham, NC",$2.20 ,Family Fare,-78.63436666,35.78782893
6238," 2110 N Roxboro St Durham, NC",$2.20 ,Family Fare #196,-78.65092656,35.78838372
6239," 2108 Avondale Dr Durham, NC",$2.20 ,I 85 Bp Food Shop,-78.6420079,35.79248174
6240," 3834 Cheek Rd Durham, NC",$2.26 ,Popes Minimart,-78.63703223,35.76373502
6241," 803 E Geer St Durham, NC",$2.26 ,Speedway #6971,-78.6459439,35.80322213
6242," 3705 N Duke St Durham, NC",$2.20 ,Kangaroo Express,-78.64586698,35.80352867
6243," 3804 N Duke St Durham, NC",$2.60 ,Family Fare #214,-78.62578237,35.79929696
6244," 3801 N Duke St Durham, NC",$2.61 ,Shell,-78.64900693,35.75855189
6245," 4604 N Roxboro St Durham, NC",$2.47 ,Kangaroo Express,-78.61302107,35.77977276
6246," 11460 Royall Cotton Rd Wake Forest, NC",$1.99 ,Sam's Club #6976,-78.66199615,35.76028744
6247," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.50751717,35.97509341
6248," 2120 S Main St Wake Forest, NC",$2.00 ,Murphy Usa #7085,-78.82105952,35.8094927
6249," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.53414358,35.94832642
6250," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.53552575,35.61740657
6251," 4010 Convenience Ln Cary, NC",$2.16 ,Sheetz #555,-78.77965549,35.59427152
6252," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.49696384,35.66515492
6253," 2616 Nc Highway 56 Creedmoor, NC",$2.16 ,Corner Grocery,-78.47276448,35.65339049
6254," 101 S Main St Creedmoor, NC",$2.16 ,Family Fare,-78.54996919,35.68744384
6255," 3511 Hillsborough Rd Durham, NC",$2.16 ,Family Fare #455,-78.51992173,35.67564514
6256," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.555614,35.6111031
6257," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.63436666,35.78782893
6258," 1815 Hillandale Rd Durham, NC",$2.60 ,Family Fare #205,-78.65092656,35.78838372
6259," 2907 Hillsborough Rd Durham, NC",$2.16 ,Couch Oil Co Durham,-78.6420079,35.79248174
6260," 2918 Guess Rd Durham, NC",$2.20 ,Family Fare #280,-78.63703223,35.76373502
6261," 2724 Guess Rd Durham, NC",$2.20 ,Family Fare,-78.6459439,35.80322213
6262," 3301 Guess Rd Durham, NC",$2.20 ,Circle K #3161,-78.64586698,35.80352867
6263," 1922 W Main St Durham, NC",$2.66 ,Family Fare #450,-78.62578237,35.79929696
6264," 801 Broad St Durham, NC",$2.66 ,Family Fare #215,-78.64900693,35.75855189
6265," 2106 Broad St Durham, NC",$2.79 ,Fast Food Mart #3,-78.61302107,35.77977276
6266," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.66199615,35.76028744
6267," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.50751717,35.97509341
6268," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.82105952,35.8094927
6269," 1310 Mebane Oaks Rd Mebane, NC",$2.14 ,Murphy Usa #7247,-78.53414358,35.94832642
6270," 1342 Trollingwood Hawflds Rd Mebane, NC",$2.14 ,Pilot Travel Centers #57,-78.53552575,35.61740657
6271," 1105 Mebane Oaks Rd Mebane, NC",$2.15 ,Speedway #6956,-78.77965549,35.59427152
6272," 4010 Convenience Ln Cary, NC",$2.16 ,Sheetz #555,-78.49696384,35.66515492
6273," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.47276448,35.65339049
6274," 2616 Nc Highway 56 Creedmoor, NC",$2.16 ,Corner Grocery,-78.54996919,35.68744384
6275," 1237 Mebane Oaks Rd Mebane, NC",$2.16 ,Sheetz #380,-78.51992173,35.67564514
6276," 1922 W Main St Durham, NC",$2.66 ,Family Fare #450,-78.555614,35.6111031
6277," 1108 W Chapel Hill St Durham, NC",$2.90 ,University Market,-78.63436666,35.78782893
6278," 801 Broad St Durham, NC",$2.66 ,Family Fare #215,-78.65092656,35.78838372
6279," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.6420079,35.79248174
6280," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.63703223,35.76373502
6281," 3511 Hillsborough Rd Durham, NC",$2.16 ,Family Fare #455,-78.6459439,35.80322213
6282," 1016 W Main St Durham, NC",$2.26 ,Family Fare #432,-78.64586698,35.80352867
6283," 2685 Chapel Hill Rd Durham, NC",$2.25 ,Family Fare #125,-78.62578237,35.79929696
6284," 2000 James St Durham, NC",$2.25 ,Family Fare #402,-78.64900693,35.75855189
6285," 1251 University Dr Durham, NC",$2.95 ,Family Fare #255,-78.61302107,35.77977276
6286," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.66199615,35.76028744
6287," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.50751717,35.97509341
6288," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.82105952,35.8094927
6289," 940 Us 64 Hwy W Apex, NC",$2.12 ,Kroger Fuel Center,-78.53414358,35.94832642
6290," 1310 Mebane Oaks Rd Mebane, NC",$2.14 ,Murphy Usa #7247,-78.53552575,35.61740657
6291," 1105 Mebane Oaks Rd Mebane, NC",$2.15 ,Speedway #6956,-78.77965549,35.59427152
6292," 4010 Convenience Ln Cary, NC",$2.16 ,Sheetz #555,-78.49696384,35.66515492
6293," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.47276448,35.65339049
6294," 2616 Nc Highway 56 Creedmoor, NC",$2.16 ,Corner Grocery,-78.54996919,35.68744384
6295," 1237 Mebane Oaks Rd Mebane, NC",$2.16 ,Sheetz #380,-78.51992173,35.67564514
6296," 4005 Chapel Hill Blvd Durham, NC",$2.36 ,Sams Club #4831,-78.555614,35.6111031
6297," 2685 Chapel Hill Rd Durham, NC",$2.25 ,Family Fare #125,-78.53885117,35.9820931
6298," 1039 Martin Luther King Blvd Durham, NC",$2.20 ,Murphy Express #8740,-78.50874543,36.02570271
6299," 4148 Old Chapel Hill Rd Durham, NC",$2.50 ,Family Fare #285,-78.54234194,35.97810464
6300," 4161 Old Chapel Hill Rd Durham, NC",$2.50 ,Family Fare,-78.54295035,35.97795662
6301," 2000 James St Durham, NC",$2.25 ,Family Fare #402,-78.54570217,35.97700438
6302," 4525 Durham Chapel Hill Blvd Durham, NC",$2.25 ,Family Fare #262,-78.50751717,35.97509341
6303," 3700 Fayetteville St Durham, NC",$3.00 ,Caroco,-78.50276462,36.04494483
6304," 3420 Southwest Durham Dr Durham, NC",$2.20 ,Kroger Fuel Center #3374,-78.497525,36.04165766
6305," 1251 University Dr Durham, NC",$2.95 ,Family Fare #255,-78.51593631,35.97111693
6306," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.47891243,36.02455815
6307," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.50751717,35.97509341
6308," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.53414358,35.94832642
6309," 940 Us 64 Hwy W Apex, NC",$2.12 ,Kroger Fuel Center,-78.6436886,35.74858541
6310," 3211 Apex Pkwy Apex, NC",$2.13 ,Murphy Usa,-78.58077891,35.72544374
6311," 1310 Mebane Oaks Rd Mebane, NC",$2.14 ,Murphy Usa #7247,-78.64873652,35.74533124
6312," 1105 Mebane Oaks Rd Mebane, NC",$2.15 ,Speedway #6956,-78.64900693,35.75855189
6313," 4010 Convenience Ln Cary, NC",$2.16 ,Sheetz #555,-78.31283553,35.82551879
6314," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.64905471,35.74815999
6315," 1237 Mebane Oaks Rd Mebane, NC",$2.16 ,Sheetz #380,-78.54856356,35.79369506
6316," 2907 Hillsborough Rd Durham, NC",$2.16 ,Couch Oil Co Durham,-78.56252856,35.79989254
6317," 801 Broad St Durham, NC",$2.66 ,Family Fare #215,-78.76452854,35.90034905
6318," 1108 W Chapel Hill St Durham, NC",$2.90 ,University Market,-78.74162956,35.92092705
6319," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.72831683,35.90927055
6320," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.73033087,35.91794445
6321," 1016 W Main St Durham, NC",$2.26 ,Family Fare #432,-78.74446414,35.88695408
6322," 3511 Hillsborough Rd Durham, NC",$2.16 ,Family Fare #455,-78.78436544,35.91179337
6323," 1251 University Dr Durham, NC",$2.95 ,Family Fare #255,-78.71572091,35.87239423
6324," 2000 James St Durham, NC",$2.25 ,Family Fare #402,-78.71282456,35.86341496
6325," 2685 Chapel Hill Rd Durham, NC",$2.25 ,Family Fare #125,-78.85872906,35.98037957
6326," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.71076739,35.86168647
6327," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.50910791,35.95065049
6328," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.50751717,35.97509341
6329," 940 Us 64 Hwy W Apex, NC",$2.12 ,Kroger Fuel Center,-78.82105952,35.8094927
6330," 1310 Mebane Oaks Rd Mebane, NC",$2.14 ,Murphy Usa #7247,-78.53414358,35.94832642
6331," 1105 Mebane Oaks Rd Mebane, NC",$2.15 ,Speedway #6956,-78.54996919,35.68744384
6332," 4010 Convenience Ln Cary, NC",$2.16 ,Sheetz #555,-78.65479963,35.71836545
6333," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.65619128,35.7172174
6334," 2616 Nc Highway 56 Creedmoor, NC",$2.16 ,Corner Grocery,-78.6436886,35.74858541
6335," 1237 Mebane Oaks Rd Mebane, NC",$2.16 ,Sheetz #380,-78.83014929,35.8230534
6336," 3021 S Miami Blvd Durham, NC",$2.20 ,Sheetz #398,-78.94608982,36.01929693
6337," 2322 E Nc Highway 54 Durham, NC",$2.26 ,Circle K,-78.63436666,35.78782893
6338," 2007 Presidential Dr Durham, NC",$2.20 ,Quality Mart #43,-78.65092656,35.78838372
6339," 3321 Apex Hwy Durham, NC",$2.26 ,Kangaroo Express,-78.6420079,35.79248174
6340," 3223 Nc Hwy 55 Durham, NC",$2.26 ,Circle K,-78.63703223,35.76373502
6341," 3308 Nc Hwy 55 Durham, NC",$2.25 ,Circle K,-78.6459439,35.80322213
6342," 5202 S Miami Blvd Morrisville, NC",$2.60 ,Family Fare #430,-78.64586698,35.80352867
6343," 5203 S Miami Blvd Durham, NC",$2.20 ,Quality Mart #34,-78.62578237,35.79929696
6344," 1914 Sedwick Rd Durham, NC",$2.20 ,Cruizers #20,-78.64900693,35.75855189
6345," 1805 S Miami Blvd Durham, NC",$2.56 ,Tommys Mini Mart,-78.61302107,35.77977276
6346," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.66199615,35.76028744
6347," 2120 S Main St Wake Forest, NC",$2.00 ,Murphy Usa #7085,-78.50751717,35.97509341
6348," 4520 Fayetteville Rd Raleigh, NC",$2.09 ,Murphy Express #8724,-78.82105952,35.8094927
6349," 802 Purser Dr Raleigh, NC",$2.10 ,Resco 1,-78.53414358,35.94832642
6350," 2570 S Wilmington St Raleigh, NC",$2.10 ,Family Fare #420,-78.53552575,35.61740657
6351," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.77965549,35.59427152
6352," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.49696384,35.66515492
6353," 7900 Fayetteville Rd Raleigh, NC",$2.10 ,Sheetz #507,-78.47276448,35.65339049
6354," 1470 Us Highway 70 W Garner, NC",$2.10 ,Speedway #6984,-78.54996919,35.68744384
6355," 1535 Us Highway 70 W Garner, NC",$2.10 ,Family Fare #261,-78.51992173,35.67564514
6356," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.555614,35.6111031
6357," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.70834075,35.82469709
6358," 1922 W Main St Durham, NC",$2.66 ,Family Fare #450,-78.7055423,35.79406337
6359," 3511 Hillsborough Rd Durham, NC",$2.16 ,Family Fare #455,-78.6926177,35.81572831
6360," 801 Broad St Durham, NC",$2.66 ,Family Fare #215,-78.7124003,35.78641281
6361," 1108 W Chapel Hill St Durham, NC",$2.90 ,University Market,-78.74010737,35.78990358
6362," 1815 Hillandale Rd Durham, NC",$2.60 ,Family Fare #205,-78.74874393,35.79366711
6363," 1016 W Main St Durham, NC",$2.26 ,Family Fare #432,-78.69420399,35.78416799
6364," 2724 Guess Rd Durham, NC",$2.20 ,Family Fare,-78.68406385,35.79323584
6365," 2918 Guess Rd Durham, NC",$2.20 ,Family Fare #280,-78.69115379,35.78452814
6366," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.75747499,35.79107377
6367," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.50910791,35.95065049
6368," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.50751717,35.97509341
6369," 940 Us 64 Hwy W Apex, NC",$2.12 ,Kroger Fuel Center,-78.82105952,35.8094927
6370," 1310 Mebane Oaks Rd Mebane, NC",$2.14 ,Murphy Usa #7247,-78.53414358,35.94832642
6371," 1105 Mebane Oaks Rd Mebane, NC",$2.15 ,Speedway #6956,-78.53552575,35.61740657
6372," 4010 Convenience Ln Cary, NC",$2.16 ,Sheetz #555,-78.77965549,35.59427152
6373," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.49696384,35.66515492
6374," 2616 Nc Highway 56 Creedmoor, NC",$2.16 ,Corner Grocery,-78.47276448,35.65339049
6375," 1237 Mebane Oaks Rd Mebane, NC",$2.16 ,Sheetz #380,-78.54996919,35.68744384
6376," 218 W Lakewood Ave Durham, NC",$2.90 ,Lakewood Bp,-78.51992173,35.67564514
6377," 1108 W Chapel Hill St Durham, NC",$2.90 ,University Market,-78.4677944,35.91701552
6378," 1251 University Dr Durham, NC",$2.95 ,Family Fare #255,-78.35285879,35.93128515
6379," 308 S Alston Ave Durham, NC",$2.65 ,Family Fare #120,-78.42315563,35.9494395
6380," 803 E Geer St Durham, NC",$2.26 ,Speedway #6971,-78.37468853,35.81474425
6381," 2108 Avondale Dr Durham, NC",$2.20 ,I 85 Bp Food Shop,-78.505243,35.88183738
6382," 1922 W Main St Durham, NC",$2.66 ,Family Fare #450,-78.42064623,35.80336782
6383," 801 Broad St Durham, NC",$2.66 ,Family Fare #215,-78.32534754,35.83937116
6384," 2110 N Roxboro St Durham, NC",$2.20 ,Family Fare #196,-78.50999838,35.88249824
6385," 2211 N Roxboro St Durham, NC",$2.20 ,Family Fare,-78.32433236,35.8381998
6386," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.32829167,35.82028322
6387," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.50751717,35.97509341
6388," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.53414358,35.94832642
6389," 940 Us 64 Hwy W Apex, NC",$2.12 ,Kroger Fuel Center,-78.53552575,35.61740657
6390," 3211 Apex Pkwy Apex, NC",$2.13 ,Murphy Usa,-78.49696384,35.66515492
6391," 4010 Convenience Ln Cary, NC",$2.16 ,Sheetz #555,-78.47276448,35.65339049
6392," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.54996919,35.68744384
6393," 2616 Nc Highway 56 Creedmoor, NC",$2.16 ,Corner Grocery,-78.51992173,35.67564514
6394," 101 S Main St Creedmoor, NC",$2.16 ,Family Fare,-78.47630533,35.65565339
6395," 3511 Hillsborough Rd Durham, NC",$2.16 ,Family Fare #455,-78.4729784,35.64139671
6396," 5292 N Roxboro Rd Durham, NC",$2.60 ,Family Fare #240,-78.65479963,35.71836545
6397," 5116 N Roxboro St Durham, NC",$2.20 ,Kroger Fuel Center #3337,-78.63436666,35.78782893
6398," 3828 Guess Rd Durham, NC",$2.20 ,Bp,-78.65092656,35.78838372
6399," 4604 N Roxboro St Durham, NC",$2.47 ,Kangaroo Express,-78.6420079,35.79248174
6400," 1816 Mason Rd Durham, NC",$2.18 ,Triangle,-78.63703223,35.76373502
6401," 3804 N Duke St Durham, NC",$2.60 ,Family Fare #214,-78.6459439,35.80322213
6402," 3801 N Duke St Durham, NC",$2.61 ,Shell,-78.64586698,35.80352867
6403," 3705 N Duke St Durham, NC",$2.20 ,Kangaroo Express,-78.62578237,35.79929696
6404," 3301 Guess Rd Durham, NC",$2.20 ,Circle K #3161,-78.64900693,35.75855189
6405," 7723 Guess Rd Hillsborough, NC",$2.20 ,Citgo,-78.61302107,35.77977276
6406," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.66199615,35.76028744
6407," 1051 Durham Rd Roxboro, NC",$2.11 ,Murphy Usa #6858,-78.50751717,35.97509341
6408," 3326 Durham Rd Roxboro, NC",$2.13 ,Fas  Mart #105,-78.82105952,35.8094927
6409," 1310 Mebane Oaks Rd Mebane, NC",$2.14 ,Murphy Usa #7247,-78.53414358,35.94832642
6410," 1105 Mebane Oaks Rd Mebane, NC",$2.15 ,Speedway #6956,-78.53552575,35.61740657
6411," 4010 Convenience Ln Cary, NC",$2.16 ,Sheetz #555,-78.77965549,35.59427152
6412," 3457 Hillsborough Rd Durham, NC",$2.16 ,Kroger Fuel Center,-78.49696384,35.66515492
6413," 2616 Nc Highway 56 Creedmoor, NC",$2.16 ,Corner Grocery,-78.47276448,35.65339049
6414," 1237 Mebane Oaks Rd Mebane, NC",$2.16 ,Sheetz #380,-78.54996919,35.68744384
6415," 101 S Main St Creedmoor, NC",$2.16 ,Family Fare,-78.51992173,35.67564514
6416," 106 E Nc 54 Durham, NC",$2.20 ,Kangaroo Express,-78.555614,35.6111031
6417," 100 W Woodcroft Pkwy Durham, NC",$2.20 ,Circle K,-78.63436666,35.78782893
6418," 202 W Nc Highway 54 Durham, NC",$2.20 ,Kroger Fuel Center,-78.65092656,35.78838372
6419," 4319 Nc Hwy 55 Durham, NC",$2.55 ,The Food Mart #16,-78.6420079,35.79248174
6420," 2322 E Nc Highway 54 Durham, NC",$2.26 ,Circle K,-78.63703223,35.76373502
6421," 1914 Sedwick Rd Durham, NC",$2.20 ,Cruizers #20,-78.6459439,35.80322213
6422," 7840 Leonardo Dr Durham, NC",$2.47 ,Circle K,-78.64586698,35.80352867
6423," 4830 Hope Valley Rd Durham, NC",$2.20 ,Kangaroo Express,-78.62578237,35.79929696
6424," 4835 Hope Valley Rd Durham, NC",$2.20 ,Circle K,-78.64900693,35.75855189
6425," 3321 Apex Hwy Durham, NC",$2.26 ,Kangaroo Express,-78.61302107,35.77977276
6426," 1019 Morrisville Pkwy Morrisville, NC",$2.00 ,Sheetz #600,-78.66199615,35.76028744
6427," 4520 Fayetteville Rd Raleigh, NC",$2.09 ,Murphy Express #8724,-78.50751717,35.97509341
6428," 802 Purser Dr Raleigh, NC",$2.10 ,Resco 1,-78.82105952,35.8094927
6429," 2570 S Wilmington St Raleigh, NC",$2.10 ,Family Fare #420,-78.53414358,35.94832642
6430," 2003 Nw Cary Parway Morrisville, NC",$2.10 ,Eagles #3,-78.53552575,35.61740657
6431," 3414 Hillsborough Rd Durham, NC",$2.10 ,Sheetz #570,-78.77965549,35.59427152
6432," 1535 Us Highway 70 W Garner, NC",$2.10 ,Family Fare #261,-78.49696384,35.66515492
6433," 2701 S Saunders St Raleigh, NC",$2.10 ,Buy And Go #4,-78.47276448,35.65339049
6434," 1637 S Saunders St Raleigh, NC",$2.10 ,Quality Mart #10,-78.54996919,35.68744384
6435," 501 Villiage Walk Dr Holly Springs, NC",$2.10 ,Eagles #10,-78.51992173,35.67564514
6436," 218 W Lakewood Ave Durham, NC",$2.90 ,Lakewood Bp,-78.555614,35.6111031
6437," 1108 W Chapel Hill St Durham, NC",$2.90 ,University Market,-78.9069618,35.98729686
6438," 1251 University Dr Durham, NC",$2.95 ,Family Fare #255,-78.91663881,35.99678332
6439," 308 S Alston Ave Durham, NC",$2.65 ,Family Fare #120,-78.87940847,36.00366829
6440," 803 E Geer St Durham, NC",$2.26 ,Speedway #6971,-78.91128115,35.98460832
6441," 2108 Avondale Dr Durham, NC",$2.20 ,I 85 Bp Food Shop,-78.88978871,35.98361528
6442," 1922 W Main St Durham, NC",$2.66 ,Family Fare #450,-78.88891572,36.01611852
6443," 801 Broad St Durham, NC",$2.66 ,Family Fare #215,-78.92191781,36.00652851
6444," 2110 N Roxboro St Durham, NC",$2.20 ,Family Fare #196,-78.91962404,36.01035263
6445," 2211 N Roxboro St Durham, NC",$2.20 ,Family Fare,-78.88995812,36.01783727
